mofname,target
anh+N265+N10+E166,570.2324753
anh+N283+N19+E33,468.0287545
anh+N289+N10+E149,552.7933392
anh+N289+N277+E127,492.3310063
anh+N289+N285+E217,395.3312217
anh+N308+N150+E85,546.6541293
anh+N308+N19+E79,479.789694
anh+N308+N231+E181,486.5099953
anh+N308+N429+E48,553.6281548
anh+N308+N474+E173,473.5178455
anh+N308+N477+E195,534.2873543
anh+N308+N571+E0,528.355287
anh+N308+N610+E173,521.9566966
anh+N324+N679+E67,528.5787887
anh+N324+N80+E195,500.323787
anh+N328+N176+E58,455.7091916
anh+N328+N277+E57,564.1609904
anh+N328+N717+E127,549.500461
anh+N334+N333+E154,500.7390886
anh+N334+N477+E226,342.7290522
anh+N336+N277+E108,274.8991751
anh+N339+N484+E107,493.3587329
anh+N339+N687+E85,528.4845199
anh+N340+N225+E203,499.932955
anh+N340+N477+E53,517.5258645
anh+N341+N110+E50,578.143223
anh+N356+N20+E48,575.9327558
anh+N356+N571+E149,560.2941723
anh+N37+N19+E222,489.7741432
anh+N37+N196+E175,563.215509
anh+N37+N23+E76,557.81208
anh+N37+N285+E5,532.2002731
anh+N37+N687+E104,476.0028142
anh+N380+N275+E76,482.5538285
anh+N380+N706+E149,509.2589159
anh+N382+N19+E212,492.7587842
anh+N382+N495+E206,454.0519053
anh+N394+N19+E175,559.8283521
anh+N400+N452+E138,468.1809178
anh+N41+N245+E180,511.581939
anh+N41+N610+E217,531.8161362
anh+N418+N130+E109,484.1579783
anh+N421+N157+E92,474.5531935
anh+N422+N176+E17,521.282361
anh+N422+N176+E40,519.0986465
anh+N422+N176+E5,534.2405436
anh+N425+N474+E176,485.8826589
anh+N425+N484+E192,533.511369
anh+N425+N484+E26,548.5789908
anh+N438+N477+E25,523.5273892
anh+N442+N176+E78,502.5933709
anh+N447+N225+E68,513.5507071
anh+N465+N196+E26,559.2466192
anh+N47+N176+E116,523.8249324
anh+N47+N474+E145,492.6980101
anh+N479+N610+E66,519.9442941
anh+N480+N10+E57,549.1498512
anh+N49+N23+E173,424.9299302
anh+N49+N679+E102,481.4488442
anh+N504+N484+E58,515.021758
anh+N505+N163+E81,527.1231326
anh+N508+N231+E51,490.2429948
anh+N533+N687+E182,551.2084583
anh+N54+N130+E175,518.0978896
anh+N54+N150+E202,563.8283641
anh+N540+N225+E155,496.5476502
anh+N541+N176+E171,489.3714093
anh+N548+N477+E69,505.5108616
anh+N555+N157+E132,505.1018023
anh+N555+N176+E122,522.904297
anh+N555+N408+E50,551.7009333
anh+N555+N473+E13,512.0727572
anh+N555+N495+E188,514.0297101
anh+N555+N516+E201,514.3183433
anh+N556+N477+E84,502.9275798
anh+N560+N176+E233,500.3573071
anh+N567+N333+E141,466.6130198
anh+N574+N25+E119,523.5329911
anh+N590+N456+E18,502.784551
anh+N602+N408+E131,519.6628203
anh+N608+N23+E50,516.7681037
anh+N608+N687+E72,495.4087306
anh+N628+N157+E204,489.9258735
anh+N634+N474+E84,487.0274607
anh+N634+N558+E226,471.9561101
anh+N645+N277+E201,554.9111015
anh+N646+N157+E16,498.963206
anh+N646+N196+E102,358.1270987
anh+N659+N333+E226,465.7869089
anh+N666+N687+E69,548.2682615
anh+N668+N477+E66,551.7277298
anh+N674+N495+E217,446.2306917
anh+N696+N639+E130,522.9523552
anh+N85+N23+E73,537.732489
anh+N86+N10+E192,542.0475909
anh+N86+N474+E112,527.2325612
ant+N10+N143+E0,478.7335046
ant+N10+N308+E158,533.0714651
ant+N10+N336+E192,536.0361218
ant+N10+N567+E173,531.0870732
ant+N176+N529+E181,508.9795822
ant+N176+N666+E226,310.2617567
ant+N19+N481+E0,514.7864209
ant+N19+N590+E25,552.6406558
ant+N196+N148+E51,419.9064832
ant+N196+N447+E57,529.0169879
ant+N196+N678+E220,524.2499221
ant+N20+N334+E70,552.4314429
ant+N225+N265+E67,495.0984418
ant+N225+N622+E0,272.5289012
ant+N23+N214+E165,478.8793141
ant+N23+N289+E79,501.8318351
ant+N231+N290+E108,523.8304217
ant+N277+N106+E63,522.8704206
ant+N277+N152+E76,547.1300799
ant+N277+N182+E226,322.8935738
ant+N277+N205+E63,558.0811273
ant+N277+N220+E76,546.187094
ant+N277+N548+E171,410.1607306
ant+N277+N568+E92,551.4938211
ant+N277+N576+E0,325.5811491
ant+N277+N622+E127,532.0711122
ant+N277+N85+E173,486.18186
ant+N285+N167+E226,244.4549175
ant+N298+N334+E79,502.4110952
ant+N408+N105+E226,479.4037567
ant+N411+N59+E204,529.0545917
ant+N411+N622+E25,516.8420002
ant+N429+N336+E226,474.0899668
ant+N474+N289+E85,549.2167296
ant+N474+N489+E173,521.2255799
ant+N474+N77+E127,546.2716044
ant+N477+N148+E158,535.8302177
ant+N484+N180+E212,455.058563
ant+N484+N406+E173,525.625719
ant+N516+N148+E72,532.1751095
ant+N679+N290+E162,502.9780164
apo+N10+N16+E226,260.2671027
apo+N10+N208+E195,522.1395572
apo+N10+N311+E0,431.0294338
apo+N10+N314+E67,502.2156414
apo+N10+N555+E165,522.8491737
apo+N10+N65+E3,531.2224516
apo+N110+N152+E202,570.919319
apo+N110+N406+E120,537.9303535
apo+N126+N324+E175,483.4536165
apo+N126+N504+E219,467.932697
apo+N126+N577+E233,445.0192413
apo+N130+N106+E136,519.699245
apo+N130+N214+E5,538.6000731
apo+N130+N295+E158,569.1045953
apo+N130+N567+E135,551.7116406
apo+N130+N668+E18,422.7599904
apo+N150+N101+E11,539.0887788
apo+N150+N139+E42,469.2617818
apo+N150+N16+E0,486.6220096
apo+N150+N173+E78,476.4188464
apo+N150+N314+E201,535.896723
apo+N150+N328+E181,538.6821511
apo+N150+N382+E85,529.3001287
apo+N150+N453+E35,499.8388699
apo+N150+N521+E108,511.4456058
apo+N150+N540+E43,549.3203248
apo+N150+N55+E34,481.9577194
apo+N163+N442+E16,532.2280673
apo+N163+N559+E31,451.8417757
apo+N163+N613+E57,490.7048149
apo+N163+N691+E131,516.2589688
apo+N176+N366+E206,482.005059
apo+N176+N548+E16,512.6199996
apo+N176+N556+E203,492.1111097
apo+N176+N666+E220,533.4709579
apo+N18+N493+E112,457.1874286
apo+N19+N105+E185,483.3511916
apo+N19+N308+E185,495.8000719
apo+N19+N339+E13,578.4739842
apo+N19+N489+E128,558.8812819
apo+N19+N489+E14,585.1292201
apo+N19+N574+E88,585.4778189
apo+N196+N234+E25,569.7722064
apo+N196+N308+E159,510.8905539
apo+N196+N328+E120,548.495441
apo+N196+N366+E41,500.5509431
apo+N196+N465+E26,575.7063987
apo+N196+N489+E26,570.4950707
apo+N196+N560+E163,509.2810087
apo+N196+N634+E104,586.6039455
apo+N196+N659+E188,531.9117573
apo+N196+N674+E95,552.9328008
apo+N20+N101+E37,580.7551961
apo+N20+N146+E128,570.1185314
apo+N20+N309+E142,557.2166219
apo+N20+N324+E139,564.9154518
apo+N20+N328+E202,579.8051476
apo+N20+N33+E165,553.4019356
apo+N20+N548+E232,501.188815
apo+N20+N548+E24,554.604306
apo+N20+N55+E232,488.2000293
apo+N20+N555+E181,514.7702413
apo+N225+N16+E0,348.9581552
apo+N225+N250+E0,398.2141791
apo+N225+N30+E217,465.6940138
apo+N225+N47+E17,509.5262085
apo+N225+N567+E94,514.4425859
apo+N225+N696+E43,553.354552
apo+N23+N101+E222,527.8172382
apo+N23+N123+E170,492.8506038
apo+N23+N220+E73,546.463022
apo+N23+N289+E186,558.1667386
apo+N23+N295+E30,486.4112853
apo+N23+N438+E141,508.0368441
apo+N231+N116+E76,564.2319409
apo+N231+N167+E149,531.4498358
apo+N231+N250+E72,534.3473092
apo+N231+N311+E35,492.8394063
apo+N231+N341+E22,428.912586
apo+N231+N366+E151,535.466895
apo+N231+N425+E131,518.2838285
apo+N231+N442+E86,505.6371338
apo+N231+N691+E181,488.2604888
apo+N246+N691+E103,470.3955053
apo+N25+N143+E26,526.9178364
apo+N25+N173+E91,472.8327098
apo+N25+N250+E188,505.3144276
apo+N25+N447+E43,578.2082076
apo+N25+N465+E178,540.7632062
apo+N25+N678+E155,455.5870144
apo+N277+N101+E165,483.9234193
apo+N277+N123+E143,559.3311807
apo+N277+N205+E228,525.7836367
apo+N277+N213+E71,547.0252541
apo+N277+N250+E185,438.256661
apo+N277+N328+E202,566.3633012
apo+N277+N400+E137,512.5721039
apo+N277+N486+E65,542.1502934
apo+N277+N505+E65,568.3925025
apo+N277+N567+E112,543.5353794
apo+N277+N593+E170,477.9508479
apo+N277+N622+E15,524.5489872
apo+N277+N668+E132,569.6883447
apo+N277+N678+E63,582.2941859
apo+N277+N694+E203,505.0559447
apo+N285+N214+E111,518.552851
apo+N285+N265+E148,495.8716552
apo+N285+N324+E0,477.5439049
apo+N285+N447+E72,573.4753289
apo+N285+N478+E51,248.9774739
apo+N285+N674+E92,537.9059232
apo+N285+N691+E189,536.9828589
apo+N333+N295+E44,556.4432291
apo+N333+N590+E88,539.9162576
apo+N333+N680+E68,461.1104514
apo+N353+N382+E66,520.919297
apo+N386+N425+E37,467.9173481
apo+N408+N102+E222,466.9426655
apo+N408+N182+E19,558.1983856
apo+N408+N290+E203,469.0548749
apo+N408+N290+E38,515.6420445
apo+N408+N366+E73,549.576511
apo+N408+N442+E151,536.3388285
apo+N408+N472+E178,496.3271889
apo+N408+N595+E102,511.422967
apo+N408+N645+E181,498.7498192
apo+N408+N9+E4,464.3224272
apo+N410+N480+E155,471.7143828
apo+N416+N666+E35,437.7587238
apo+N416+N674+E202,484.5782299
apo+N429+N155+E76,544.0371492
apo+N429+N167+E96,474.8542908
apo+N429+N265+E202,553.648486
apo+N440+N574+E160,530.390516
apo+N473+N30+E88,515.4783158
apo+N473+N328+E13,534.8687826
apo+N473+N560+E57,483.981537
apo+N474+N309+E70,576.2551714
apo+N474+N400+E5,508.1111961
apo+N474+N472+E63,566.6791989
apo+N474+N657+E203,494.183707
apo+N474+N85+E222,494.7608203
apo+N477+N205+E182,557.255708
apo+N477+N30+E217,535.0389074
apo+N477+N328+E202,565.751797
apo+N477+N36+E76,573.4314571
apo+N477+N447+E171,513.6935336
apo+N477+N643+E226,416.3638424
apo+N477+N674+E123,516.8141849
apo+N48+N180+E19,495.2961521
apo+N484+N123+E65,537.2336034
apo+N484+N213+E0,262.0806593
apo+N484+N273+E37,557.6286649
apo+N484+N382+E101,465.3880959
apo+N484+N521+E234,512.2643253
apo+N484+N612+E70,550.0858728
apo+N484+N657+E127,563.3298413
apo+N488+N222+E112,484.928593
apo+N488+N283+E34,471.8674446
apo+N488+N283+E96,483.904913
apo+N495+N135+E160,515.7331484
apo+N495+N167+E101,488.8913097
apo+N495+N295+E107,500.8305549
apo+N495+N295+E72,546.1623977
apo+N495+N41+E184,448.3208287
apo+N495+N593+E137,516.9820214
apo+N495+N65+E178,546.7707265
apo+N516+N205+E41,442.5694925
apo+N516+N290+E104,513.783606
apo+N516+N33+E166,514.73808
apo+N516+N555+E86,506.9783043
apo+N516+N628+E37,535.319094
apo+N519+N394+E173,537.239487
apo+N558+N16+E0,580.2582593
apo+N571+N139+E73,549.2248648
apo+N571+N205+E130,550.127492
apo+N571+N208+E180,506.9031649
apo+N571+N214+E181,509.7212182
apo+N571+N447+E181,552.4813904
apo+N571+N465+E174,507.6263179
apo+N571+N555+E187,500.9735858
apo+N571+N555+E7,425.9245134
apo+N571+N560+E96,488.7096705
apo+N571+N608+E183,562.3367833
apo+N571+N668+E139,488.801517
apo+N610+N106+E172,453.5228441
apo+N639+N105+E48,586.5807018
apo+N639+N250+E181,527.2433137
apo+N639+N438+E96,493.0733839
apo+N639+N590+E156,527.9819973
apo+N639+N668+E41,461.4036269
apo+N679+N144+E110,446.381466
apo+N679+N379+E71,529.4250876
apo+N679+N465+E17,484.0719251
apo+N679+N467+E72,528.9152326
apo+N679+N555+E136,463.7216265
apo+N687+N101+E61,486.2774532
apo+N687+N283+E16,541.3280817
apo+N687+N406+E18,547.7930898
apo+N687+N442+E165,536.0754221
apo+N687+N574+E58,541.6919735
apo+N687+N574+E60,498.6917655
apo+N687+N590+E150,494.929162
apo+N687+N646+E123,539.6138716
apo+N695+N265+E11,502.1832924
apo+N695+N486+E173,520.9333576
apo+N79+N595+E66,505.6028704
apo+N79+N65+E6,432.103229
apo+N80+N139+E118,448.2116705
apo+N80+N630+E151,511.8589157
apo+N96+N205+E101,448.0222237
apo+N96+N41+E88,575.9459594
apo+N96+N690+E185,507.0329778
asf+N112+N115+E217+E40,489.0768967
asf+N112+N522+E14+E73,514.7958669
asf+N288+N223+E165+E44,493.6000295
asf+N288+N522+E160+E113,438.1340778
asf+N301+N522+E226+E115,497.2385657
asf+N301+N7+E226+E228,480.0458345
asf+N365+N616+E50+E88,530.329039
asf+N387+N115+E226+E53,514.2204931
asf+N387+N365+E0+E132,562.1634098
asf+N390+N237+E183+E201,421.96492
asf+N4+N437+E50+E234,556.6137378
asf+N420+N359+E131+E166,437.1268113
asf+N512+N413+E0+E185,450.8927368
asf+N551+N705+E51+E0,463.5184652
asf+N561+N164+E92+E3,500.4399943
asf+N561+N7+E204+E204,464.800746
asf+N575+N115+E178+E44,458.553123
asf+N62+N616+E44+E232,490.1473242
asf+N688+N616+E226+E71,505.0184789
asf+N710+N62+E0+E57,493.2378206
asf+N87+N514+E178+E183,444.1698216
asf+N87+N62+E88+E185,508.3262181
ast+N385+N385+E44+E158,501.0928692
ast+N450+N109+E219+E63,498.9340534
asv+N1+N158+E181+E181,433.6812304
asv+N1+N158+E24+E181,428.3476844
asv+N1+N219+E18+E16,464.608808
asv+N1+N219+E6+E201,412.1299457
asv+N1+N237+E22+E212,422.075756
asv+N1+N257+E113+E203,423.0129582
asv+N1+N310+E116+E201,456.8337734
asv+N1+N327+E166+E92,400.7229958
asv+N1+N398+E16+E44,501.6769718
asv+N1+N512+E113+E156,468.9937687
asv+N1+N627+E171+E171,477.6328158
asv+N1+N649+E1+E131,418.477899
asv+N1+N697+E148+E173,445.9530769
asv+N100+N158+E94+E92,433.8785942
asv+N100+N161+E18+E135,484.5754621
asv+N100+N164+E203+E64,439.4535844
asv+N100+N184+E222+E222,418.8369547
asv+N100+N215+E155+E178,443.2729567
asv+N100+N237+E28+E195,409.7933258
asv+N100+N282+E120+E127,461.5956217
asv+N100+N312+E204+E114,443.9986926
asv+N100+N330+E53+E179,458.0959503
asv+N100+N34+E126+E222,420.8243995
asv+N100+N34+E126+E96,425.2250721
asv+N100+N346+E12+E30,412.6056994
asv+N100+N346+E4+E228,428.6670632
asv+N100+N390+E113+E136,461.9673376
asv+N100+N398+E0+E187,516.9878105
asv+N100+N434+E65+E76,475.4235862
asv+N100+N512+E134+E127,516.9707986
asv+N100+N52+E36+E92,423.9139867
asv+N100+N520+E59+E88,411.7521619
asv+N100+N68+E183+E211,463.6511998
asv+N100+N68+E223+E183,419.0993893
asv+N100+N68+E7+E70,416.7430374
asv+N100+N68+E98+E135,430.7907728
asv+N100+N68+E98+E83,412.7208517
asv+N100+N76+E51+E127,500.3975536
asv+N100+N76+E51+E151,492.8683041
asv+N12+N310+E89+E151,482.5441268
asv+N12+N371+E203+E219,422.5128056
asv+N12+N68+E167+E87,445.7742698
asv+N127+N466+E49+E194,394.8256282
asv+N127+N99+E145+E76,394.9422522
asv+N128+N156+E163+E192,438.5817359
asv+N128+N161+E145+E178,431.3823953
asv+N128+N161+E41+E148,420.4210168
asv+N128+N164+E203+E98,449.9315867
asv+N128+N184+E39+E131,401.0439268
asv+N128+N194+E98+E104,519.9685043
asv+N128+N3+E99+E70,447.0274262
asv+N128+N335+E5+E18,453.571127
asv+N128+N346+E31+E139,437.0104844
asv+N128+N434+E148+E145,422.3483259
asv+N128+N434+E18+E50,501.5278029
asv+N128+N437+E23+E69,446.0347476
asv+N128+N515+E155+E185,437.5073435
asv+N128+N515+E39+E18,403.7403339
asv+N128+N515+E82+E110,407.0889669
asv+N128+N551+E4+E159,437.5279452
asv+N128+N557+E9+E186,414.2146509
asv+N128+N562+E111+E44,425.1216597
asv+N128+N562+E13+E220,450.0406384
asv+N128+N562+E41+E127,414.7881862
asv+N128+N562+E5+E220,423.3570213
asv+N128+N654+E5+E178,551.8015477
asv+N128+N68+E121+E175,412.1482238
asv+N128+N68+E131+E203,452.2079358
asv+N128+N68+E211+E58,483.2886578
asv+N128+N68+E4+E148,418.2144025
asv+N128+N68+E5+E30,429.7543025
asv+N128+N697+E1+E78,406.559023
asv+N128+N700+E228+E186,418.2130155
asv+N128+N76+E110+E11,429.0207172
asv+N128+N76+E155+E185,434.9227796
asv+N128+N76+E196+E135,414.826928
asv+N128+N87+E223+E203,436.8649592
asv+N129+N68+E167+E178,461.7044802
asv+N129+N708+E68+E153,418.5205403
asv+N129+N708+E95+E179,453.2701225
asv+N13+N113+E35+E142,451.8136941
asv+N13+N113+E6+E178,444.9413711
asv+N13+N305+E150+E122,442.8516233
asv+N13+N310+E59+E104,408.8317027
asv+N13+N32+E155+E36,413.4471808
asv+N13+N346+E59+E178,407.785088
asv+N13+N346+E6+E222,418.6269844
asv+N13+N398+E114+E179,428.8279163
asv+N13+N398+E35+E186,449.8479194
asv+N13+N398+E38+E153,470.6112368
asv+N13+N398+E57+E83,463.5805977
asv+N13+N398+E6+E142,443.4153234
asv+N13+N398+E91+E114,426.6842601
asv+N13+N455+E8+E108,515.1705978
asv+N13+N515+E59+E178,407.3808294
asv+N13+N520+E2+E73,416.8712954
asv+N13+N627+E148+E104,434.7248478
asv+N13+N627+E219+E135,485.0835524
asv+N13+N627+E219+E192,482.5699796
asv+N13+N68+E19+E166,501.2358393
asv+N153+N190+E42+E40,428.6684635
asv+N153+N190+E42+E47,426.6668534
asv+N153+N310+E206+E11,502.0523203
asv+N153+N313+E224+E0,423.5844978
asv+N153+N600+E135+E115,488.0522594
asv+N161+N600+E53+E203,427.685096
asv+N17+N649+E159+E102,481.2830822
asv+N174+N156+E66+E175,483.0387607
asv+N174+N188+E155+E131,442.0614935
asv+N174+N310+E108+E176,506.4898911
asv+N174+N310+E190+E24,461.5297485
asv+N174+N346+E26+E114,448.8714663
asv+N174+N515+E171+E154,477.2872266
asv+N174+N68+E170+E70,439.3933696
asv+N174+N697+E191+E178,419.6861936
asv+N174+N697+E82+E84,431.3814043
asv+N193+N515+E4+E233,429.5948925
asv+N193+N708+E27+E48,490.9394236
asv+N194+N388+E1+E37,445.4398377
asv+N194+N600+E153+E128,476.4363214
asv+N194+N601+E68+E146,427.273149
asv+N194+N693+E196+E68,430.886447
asv+N2+N190+E48+E4,457.1585846
asv+N2+N3+E104+E224,463.1670532
asv+N200+N398+E57+E193,456.127666
asv+N201+N156+E201+E96,428.8009191
asv+N201+N161+E16+E25,452.345467
asv+N201+N184+E228+E26,432.7168048
asv+N201+N238+E8+E222,412.7589015
asv+N201+N267+E42+E45,402.6225883
asv+N201+N346+E79+E203,435.6841894
asv+N201+N437+E160+E95,424.4720582
asv+N201+N68+E145+E178,410.5075818
asv+N201+N697+E70+E166,456.4725662
asv+N202+N136+E199+E83,444.0975902
asv+N202+N156+E145+E228,431.7049917
asv+N202+N156+E181+E141,448.3363606
asv+N202+N158+E194+E184,400.3718506
asv+N202+N184+E177+E59,424.9868057
asv+N202+N194+E199+E68,560.4286016
asv+N202+N2+E192+E76,463.4258477
asv+N202+N310+E24+E42,460.1607214
asv+N202+N32+E120+E9,427.822386
asv+N202+N461+E5+E192,463.7585933
asv+N202+N616+E154+E92,506.1079559
asv+N202+N700+E57+E160,426.0346616
asv+N211+N238+E203+E171,438.521043
asv+N211+N238+E36+E147,426.232541
asv+N211+N259+E145+E162,463.8514784
asv+N211+N310+E173+E201,516.4004547
asv+N211+N327+E16+E216,405.9091644
asv+N211+N34+E4+E72,433.9200995
asv+N211+N388+E31+E105,450.5948754
asv+N211+N395+E18+E19,375.8306405
asv+N211+N434+E139+E9,441.4761263
asv+N211+N719+E110+E136,429.0999084
asv+N211+N76+E12+E212,426.3332509
asv+N211+N76+E41+E92,446.1734797
asv+N223+N136+E170+E31,418.2953448
asv+N223+N219+E13+E96,481.3942938
asv+N223+N219+E95+E142,495.3547591
asv+N223+N346+E2+E83,415.9592911
asv+N223+N385+E6+E113,451.3178292
asv+N223+N434+E31+E153,455.9347651
asv+N223+N461+E19+E40,530.0708536
asv+N223+N461+E205+E5,518.1126341
asv+N223+N649+E40+E40,479.7491085
asv+N255+N256+E101+E146,395.0155928
asv+N255+N461+E160+E122,426.8638629
asv+N255+N492+E215+E127,434.8724943
asv+N255+N76+E38+E206,414.3412456
asv+N257+N388+E0+E185,301.013044
asv+N257+N600+E0+E32,501.2079584
asv+N257+N600+E44+E85,497.8929667
asv+N259+N600+E104+E149,453.0414156
asv+N259+N68+E51+E187,471.1396012
asv+N263+N3+E186+E107,483.6580034
asv+N263+N32+E226+E218,487.8012653
asv+N282+N601+E128+E108,497.6538372
asv+N282+N601+E132+E108,486.1713949
asv+N29+N313+E118+E204,414.8561946
asv+N301+N404+E95+E172,441.818234
asv+N302+N161+E44+E50,503.8480748
asv+N302+N184+E41+E90,424.8296119
asv+N302+N238+E167+E156,494.2112362
asv+N302+N310+E50+E95,503.301308
asv+N302+N34+E44+E66,496.1107481
asv+N302+N434+E223+E114,412.2060149
asv+N302+N515+E97+E15,431.8323517
asv+N302+N68+E203+E211,441.884012
asv+N302+N697+E127+E14,505.5057161
asv+N302+N697+E28+E134,414.9720068
asv+N302+N697+E39+E137,405.0599293
asv+N302+N719+E222+E110,442.7044203
asv+N302+N719+E222+E59,400.4865058
asv+N302+N719+E53+E18,472.0813502
asv+N302+N76+E39+E13,404.354522
asv+N302+N93+E203+E149,420.7035885
asv+N303+N218+E224+E57,435.7194808
asv+N303+N388+E19+E88,536.7095916
asv+N303+N600+E187+E57,429.2545271
asv+N303+N600+E224+E57,429.9146924
asv+N303+N600+E84+E151,494.4841137
asv+N327+N3+E50+E32,490.134049
asv+N327+N600+E50+E0,473.5352785
asv+N327+N7+E50+E84,505.0999832
asv+N335+N514+E10+E57,409.3490203
asv+N355+N218+E51+E0,471.5588008
asv+N355+N627+E102+E119,482.8980389
asv+N365+N115+E145+E145,424.7084223
asv+N365+N156+E183+E66,457.8251828
asv+N365+N156+E53+E87,432.1918914
asv+N365+N156+E66+E175,477.6587709
asv+N365+N161+E111+E171,450.4237151
asv+N365+N2+E211+E181,450.5139216
asv+N365+N256+E126+E132,445.1869265
asv+N365+N282+E170+E51,424.7274588
asv+N365+N3+E7+E191,410.9454672
asv+N365+N3+E7+E54,426.7612951
asv+N365+N303+E163+E3,458.53046
asv+N365+N305+E41+E206,421.9480269
asv+N365+N310+E189+E18,473.592093
asv+N365+N312+E51+E211,477.5800968
asv+N365+N335+E185+E135,478.4438577
asv+N365+N346+E163+E135,443.9893964
asv+N365+N437+E96+E18,439.3813816
asv+N365+N461+E179+E18,448.9440982
asv+N365+N562+E222+E73,419.696044
asv+N365+N616+E203+E31,433.335742
asv+N365+N627+E65+E183,468.3164043
asv+N365+N697+E53+E151,462.9816295
asv+N365+N700+E19+E26,430.1484015
asv+N365+N700+E222+E73,398.6927787
asv+N365+N73+E5+E70,451.4212794
asv+N376+N190+E159+E169,427.8069635
asv+N376+N388+E218+E39,422.297113
asv+N387+N305+E188+E232,418.1197344
asv+N387+N398+E187+E9,401.1459877
asv+N399+N113+E145+E228,458.0926131
asv+N399+N161+E163+E141,434.0458006
asv+N399+N184+E153+E159,468.8797965
asv+N399+N282+E223+E86,411.646501
asv+N399+N282+E31+E128,453.7152
asv+N399+N282+E38+E128,487.0281407
asv+N399+N385+E182+E145,487.6781951
asv+N399+N515+E110+E232,432.7286612
asv+N399+N515+E219+E48,480.4094013
asv+N399+N561+E177+E113,559.625323
asv+N399+N627+E45+E118,470.4509218
asv+N399+N68+E122+E70,480.2502952
asv+N399+N76+E199+E178,482.2261111
asv+N399+N76+E224+E204,477.9553048
asv+N399+N76+E35+E204,471.8569532
asv+N399+N76+E57+E178,482.7641778
asv+N4+N115+E9+E31,397.2906509
asv+N4+N136+E65+E83,430.393438
asv+N4+N161+E175+E95,500.3994041
asv+N4+N219+E6+E201,420.1309353
asv+N4+N256+E179+E28,424.7676086
asv+N4+N310+E111+E131,457.5384439
asv+N4+N310+E128+E27,512.8164329
asv+N4+N346+E201+E168,503.7386034
asv+N4+N398+E189+E107,459.3767548
asv+N4+N435+E23+E0,456.4195591
asv+N4+N68+E145+E139,443.0315112
asv+N4+N697+E8+E168,480.4294823
asv+N4+N697+E89+E74,493.2168767
